2109206,11.8779,0.494006
2214666,12.2354,0.613704
2325399,11.9223,0.520819
2441668,12.4075,0.552277
2563751,12.1655,0.546395
2691938,12.4589,0.531564
2826534,12.2809,0.606814
2967860,12.8919,0.595537
3116253,12.8303,0.633874
3272065,13.0883,0.589031
3435668,13.5579,0.478133
3607451,13.8524,0.566662
3787823,14.2371,0.616717
3977214,12.0007,0.560311
4176074,11.9244,0.525518
4384877,12.5873,0.557469
4604120,13.4363,0.59285
4834326,14.2903,0.630895
5076042,15.297,0.474428
5329844,16.3428,0.52605
5596336,17.6919,0.598406
5876152,17.5949,0.556232
6169959,15.74,0.668539
6478456,17.3897,0.845334
6802378,19.1111,0.563442
7142496,21.938,0.603516
7499620,23.9699,0.574366
7874601,27.0936,0.605861
8268331,28.6055,0.921637
8681747,32.506,0.547502
9115834,32.9653,0.567213
9571625,33.3089,0.666335
10050206,34.9647,0.761819
10552716,37.7338,0.63337
11080351,37.7168,0.687104
11634368,38.8953,0.641413
12216086,41.7269,0.682555
12826890,41.3519,0.65211
13468234,43.5393,0.619403
14141645,44.3322,0.48266
14848727,45.5205,0.621048
15591163,46.7087,0.558999
16370721,48.1501,0.628273
17189257,48.6219,0.679297
18048719,49.7927,0.706884
18951154,50.6076,0.660477
19898711,51.0668,0.553682
20893646,51.7264,0.70156
21938328,52.7034,0.569696
23035244,53.9001,0.602179
24187006,54.4584,0.653478
25396356,54.9721,0.579146
26666173,55.7361,0.66698
27999481,56.0208,0.551542
29399455,55.6696,0.604898
30869427,57.5796,0.618855
32412898,57.7634,0.668806
34033542,58.2878,0.650956
35735219,58.6926,0.674004
37521979,59.565,0.615673
39398077,59.8469,0.671285
41367980,60.0299,0.641734
43436379,60.0296,0.66636
45608197,61.1795,0.641358
47888606,60.9445,0.608006
50283036,61.5669,0.521716
52797187,62.3188,0.62822
55437046,62.0744,0.685948
58208898,62.787,0.606255
61119342,63.1321,0.535137
64175309,62.4977,0.702118
67384074,63.7837,0.595167
70753277,63.1558,0.643886
74290940,64.5993,0.637426
78005487,64.43,0.651657
81905761,64.689,0.704462
86001049,65.1488,0.640122
90301101,65.2548,0.547072
94816156,65.2524,0.595102
99556963,66.0485,0.617169
104534811,66.4191,0.634884
109761551,65.8229,0.612609
115249628,66.0102,0.545185
121012109,66.6426,0.636642
127062714,67.149,0.636852
133415849,67.2285,0.634152
140086641,67.7339,0.597783
147090973,67.7417,0.696837
154445521,67.611,0.615744
162167797,67.7443,0.615477
170276186,67.8027,0.624757
178789995,68.2054,0.569319
187729494,68.2225,0.595206
197115968,68.5954,0.589353
206971766,68.1376,0.644796
217320354,68.7111,0.603252
228186371,68.9497,0.639123
239595689,69.2272,0.569461
251575473,69.0818,0.630507
264154246,69.3923,0.642192
277361958,69.5335,0.657056
291230055,69.5977,0.594296
305791557,69.3045,0.562103
321081134,69.1375,0.792154
337135190,69.3897,0.730689
353991949,69.6951,0.77002
371691546,69.4242,0.514411
390276123,69.8269,0.656059
409789929,69.8474,0.634169
430279425,70.0376,0.715995
451793396,69.889,0.654818
474383065,70.1287,0.681175
498102218,70.049,0.654315
523007328,70.0098,0.6737
549157694,69.6433,0.650572
576615578,70.7374,0.669974
605446356,69.9564,0.696412
635718673,69.8941,0.637192
667504606,70.2326,0.617307
700879836,70.2176,0.706152
735923827,70.4713,0.627547
772720018,70.0007,0.606123
811356018,70.8405,0.672649
851923818,70.4955,0.603811
894520008,70.6568,0.562072
939246008,70.4441,0.664628
986208308,70.6083,0.599483
1035518723,70.4594,0.705023
1087294659,70.3193,0.600979
1141659391,70.9009,0.643835
1198742360,70.2101,0.623447
1258679478,70.3573,0.553416
1321613451,70.4194,0.629696
1387694123,70.6866,0.618653
1457078829,70.8577,0.653833
1529932770,70.986,0.699744
1606429408,71.2354,0.622085
1686750878,70.5706,0.682337
1771088421,71.007,0.642864
1859642842,71.1632,0.729086
1952624984,71.1808,0.589862
2050256233,70.6143,0.665607
2152769044,70.5825,0.672723
2260407496,70.8037,0.695288
2373427870,70.984,0.691587
2492099263,70.7153,0.672545
2616704226,71.2057,0.642556
2747539437,70.7298,0.674122
2884916408,71.0306,0.712139
3029162228,71.0701,0.681985
3180620339,70.9595,0.717742
3339651355,71.6817,0.605952
3506633922,71.7784,0.634646
3681965618,71.9937,0.639314
3866063898,72.1923,0.604773
4059367092,72.1131,0.64244
4262335446,72.2408,0.666657
4475452218,72.7647,0.647133
4699224828,72.676,0.664953
4934186069,72.8605,0.760116
5180895372,73.4019,0.66047
5439940140,73.2912,0.679557
5711937147,73.3244,0.63761
5997534004,73.6402,0.721939
