4176074,11.2132,0.130344
4384877,11.4247,0.0224032
4604120,12.2858,0.0124704
4834326,12.4537,0.155671
5076042,13.5859,0.035385
5329844,11.1853,-0.0103762
5596336,12.2003,0.11227
5876152,13.5421,0.0407663
6169959,15.1321,0.191744
6478456,17.2843,0.11062
6802378,19.4183,-0.0837717
7142496,21.4827,0.0637709
7499620,21.6637,0.0945946
7874601,24.1777,0.105443
8268331,27.0603,0.203423
8681747,28.3486,0.0846567
9115834,30.7031,0.176786
9571625,32.1649,-0.0703208
10050206,33.2695,0.0709807
10552716,35.6427,0.025306
11080351,37.3085,0.117073
11634368,37.9902,0.113331
12216086,40.0045,0.1134
12826890,40.7395,0.0364433
13468234,42.0163,0.100679
14141645,43.3241,0.0496848
14848727,44.477,0.0535952
15591163,45.8873,0.180635
16370721,46.6503,0.0709709
17189257,47.7841,0.0303017
18048719,48.5012,0.0797658
18951154,49.689,0.0992068
19898711,50.9503,0.221829
20893646,51.045,0.201473
21938328,52.2618,0.055086
23035244,52.8683,0.0785652
24187006,53.5353,0.145899
25396356,53.7869,0.149828
26666173,54.6663,0.137769
27999481,55.6061,0.138646
29399455,55.9592,0.113934
30869427,56.273,0.219176
32412898,57.693,0.117743
34033542,57.753,0.111117
35735219,58.1783,-0.0232689
37521979,58.522,0.164311
39398077,58.8835,0.113984
41367980,58.9745,0.0633216
43436379,60.096,0.0792058
45608197,60.2121,0.105008
47888606,60.55,0.0665088
50283036,60.567,0.127638
52797187,61.2384,0.112612
55437046,61.8649,0.0951365
58208898,62.1644,0.141895
61119342,62.2025,0.0132933
64175309,62.3751,0.113341
67384074,62.8743,0.170275
70753277,62.8346,0.110002
74290940,63.7902,0.371158
78005487,64.1045,0.0628889
81905761,63.9327,0.114635
86001049,64.3743,0.0121207
90301101,64.4246,0.131965
94816156,65.02,0.194434
99556963,64.8429,0.218703
104534811,65.3666,0.190514
109761551,65.299,0.12669
115249628,65.7069,0.0513987
121012109,66.2919,0.12464
127062714,66.85,0.0785249
133415849,66.7414,0.0559392
140086641,66.7729,0.244458
147090973,66.54,0.223929
154445521,67.2289,0.0728981
162167797,67.1033,0.00020578
170276186,67.5091,0.195631
178789995,67.5226,0.12737
187729494,67.6335,0.0959788
197115968,67.9363,0.18475
206971766,68.1088,0.100303
217320354,67.8853,0.160961
228186371,68.2009,0.259594
239595689,68.7491,0.144137
251575473,68.7185,0.115709
264154246,68.2784,0.120346
277361958,68.6743,0.0875873
291230055,68.856,0.0593548
305791557,68.7488,0.115618
321081134,68.9657,0.00596797
337135190,68.493,0.15217
353991949,68.8274,0.154492
371691546,68.1668,0.153824
390276123,68.3374,0.127905
409789929,69.2283,0.133299
430279425,69.7282,0.0772547
451793396,69.8874,0.0830281
474383065,69.7272,0.0698826
498102218,69.6667,0.109068
523007328,69.8195,0.0317926
549157694,69.1629,0.114006
576615578,69.7438,0.237392
605446356,69.6519,0.177928
635718673,69.6967,0.16055
667504606,69.5518,0.122285
700879836,69.9439,0.108521
735923827,70.0327,0.153999
772720018,69.98,0.114467
811356018,70.0009,0.264432
851923818,70.2691,0.116788
894520008,70.167,0.148119
939246008,70.2182,0.0999009
986208308,70.3956,0.112044
1035518723,70.288,0.107558
1087294659,69.8004,0.151999
1141659391,69.7081,0.171974
1198742360,70.0698,0.116966
1258679478,70.4637,0.0889759
1321613451,70.5526,0.130864
1387694123,70.138,0.102781
1457078829,70.1009,0.16196
1529932770,70.433,0.0986113
1606429408,70.2651,0.139828
1686750878,70.0235,0.121081
1771088421,69.8432,0.132195
1859642842,70.0024,0.169425
1952624984,69.8908,0.0313496
2050256233,69.7999,0.127623
2152769044,70.3302,0.130315
2260407496,70.4032,0.161874
2373427870,69.9665,0.143844
2492099263,69.7501,0.0654447
2616704226,70.2967,0.0948586
2747539437,70.4418,0.0607931
2884916408,70.3163,0.169944
3029162228,70.3443,0.0959795
3180620339,70.2999,0.0988911
3339651355,71.0423,0.225938
3506633922,70.8638,0.158541
3681965618,71.4001,0.0824575
3866063898,71.3673,0.146323
4059367092,71.7974,0.111993
4262335446,71.6601,0.187135
4475452218,71.7107,0.168832
4699224828,71.9596,0.187537
4934186069,72.4004,0.159671
5180895372,72.4169,0.237068
5439940140,73.0887,0.140414
5711937147,73.6041,0.114826
5997534004,73.3732,0.133596
